job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
az-swP0q6Pn+lYgdP9tCwYO8H3GCdD+twMvqILWjqM9WBby5Sc+qzSiQMAOA1+qlhij,azure-vm-swP0q6Pn+lYgdP9tCwYO8H3GCdD+twMvqILWjqM9WBby5Sc+qzSiQMAOA1+qlhij,devops,deploy-SHCofhk6,eu-north-1,2,0,1.323,balanced,2025-01-04 12:04:40.064830,2025-01-04 13:24:01.166937,dev_test,0.1349,0.000511,0.000409,0.000614
az-U3ju3p+IC5TPcnseBPHO7PwzN0rbK9J9GjWM3p8vJm9JSPiAuhmAZkLnznhG8e/3,azure-vm-U3ju3p+IC5TPcnseBPHO7PwzN0rbK9J9GjWM3p8vJm9JSPiAuhmAZkLnznhG8e/3,eu-frontend,deploy-Ssk+Vwc6,us-west-2,8,0,0.486,balanced,2025-01-05 21:00:17.504052,2025-01-05 21:29:27.909238,ci_cd,0.1866,0.000669,0.000601,0.000736
az-rv33iptOfSdbbzOzPhe+QRBNhGrcxxLITyzrkp8PFuiYP6KuCy14D1+O+elOOOy+,azure-vm-rv33iptOfSdbbzOzPhe+QRBNhGrcxxLITyzrkp8PFuiYP6KuCy14D1+O+elOOOy+,mobile,deploy-/s/D5VtT,us-east-1,2,0,0.033,balanced,2025-01-07 12:32:40.453809,2025-01-07 12:34:40.453809,ci_cd,0.0032,0.000155,0.000139,0.00017
az-rp2BBh0wEtTLWlagkP7KrjUV0R+MfqvoEjPaS7hGpsnPVlwB7v4Y7rNUyjqQ59gc,azure-vm-rp2BBh0wEtTLWlagkP7KrjUV0R+MfqvoEjPaS7hGpsnPVlwB7v4Y7rNUyjqQ59gc,eu-frontend,deploy-Ssk+Vwc6,us-west-2,4,0,0.058,balanced,2025-01-01 14:15:21.880065,2025-01-01 14:18:51.928687,ci_cd,0.0111,5.6e-05,5.1e-05,6.2e-05
az-fzP13Eon9ffUr52f3pvolLNxhdckB394KvJCUfRywg3DwZ8FcF28WKKUdk1uWVno,azure-vm-fzP13Eon9ffUr52f3pvolLNxhdckB394KvJCUfRywg3DwZ8FcF28WKKUdk1uWVno,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.506,balanced,2025-01-03 20:05:26.742301,2025-01-03 20:35:47.163695,dev_test,0.0486,0.002313,0.002081,0.002544
az-SZEnj3cXMD84Bskir+akbna8VZ81YCqD+qBPG8b0K872OP8kQa2QCe3WebVIFWug,azure-vm-SZEnj3cXMD84Bskir+akbna8VZ81YCqD+qBPG8b0K872OP8kQa2QCe3WebVIFWug,mobile,deploy-FJtewEoi,ap-south-1,2,0,1.673,balanced,2025-01-01 02:56:12.447326,2025-01-01 04:36:33.841167,dev_test,0.1573,0.012238,0.011014,0.013462
az-d7zqor689+5/Wu3M/nwHTqlyajufhtJJD0NOjoo6b2m6GtekX6lrhd8gNv7qL51g,azure-vm-d7zqor689+5/Wu3M/nwHTqlyajufhtJJD0NOjoo6b2m6GtekX6lrhd8gNv7qL51g,mobile,deploy-BqEo0lV/,eu-north-1,4,0,0.642,balanced,2025-01-01 23:40:09.724473,2025-01-02 00:18:40.259319,dev_test,0.131,0.000438,0.00035,0.000525
az-OgbZU63LDTr85mkNh+/EQpPU831pFZCASS/HqHJGFQF2jERYT7wZlQDsR14OXsdC,azure-vm-OgbZU63LDTr85mkNh+/EQpPU831pFZCASS/HqHJGFQF2jERYT7wZlQDsR14OXsdC,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.214,balanced,2025-01-01 21:04:57.568882,2025-01-01 21:17:47.747164,ci_cd,0.0411,0.002,0.0018,0.0022
az-swE/Vb5+eA6/N8hfrrB0O/wMJQu8QYhXNE8dW2U0aw6vP3tVdAGejSK1xhOkHCsx,azure-vm-swE/Vb5+eA6/N8hfrrB0O/wMJQu8QYhXNE8dW2U0aw6vP3tVdAGejSK1xhOkHCsx,ml-team,deploy-5LXS/h5v,us-east-1,4,0,0.525,balanced,2025-01-02 16:26:03.695300,2025-01-02 16:57:34.132901,dev_test,0.1008,0.004887,0.004398,0.005375
az-vCeUjC4Rqj7efFOW1xLz6CXWRCuHSLmbVW5cFEmsK8E1f7UMk+NGAPhd4pc5nCCq,azure-vm-vCeUjC4Rqj7efFOW1xLz6CXWRCuHSLmbVW5cFEmsK8E1f7UMk+NGAPhd4pc5nCCq,frontend,deploy-Ac0jOGi9,us-east-1,2,0,0.097,balanced,2025-01-07 00:45:30.632091,2025-01-07 00:51:20.713128,ci_cd,0.0093,0.000441,0.000397,0.000485
az-Z7Yib3Io73IWwSggirlj3kKMSbI4b0umGirpcKArOAOwehKnnHfkP2//o70I9K/D,azure-vm-Z7Yib3Io73IWwSggirlj3kKMSbI4b0umGirpcKArOAOwehKnnHfkP2//o70I9K/D,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.097,balanced,2025-01-06 18:06:25.089141,2025-01-06 18:12:15.170178,ci_cd,0.0093,0.000447,0.000402,0.000491
az-xfXnFobgMNf9XHAWzVAuLHUWqvylT0AbfdCSeNkqwbVFXyw5EFmlN4qAtPSsSXR4,azure-vm-xfXnFobgMNf9XHAWzVAuLHUWqvylT0AbfdCSeNkqwbVFXyw5EFmlN4qAtPSsSXR4,ml-team,deploy-OJhES400,ap-south-1,4,0,0.058,balanced,2025-01-06 18:47:15.656402,2025-01-06 18:50:45.705024,ci_cd,0.0109,0.000976,0.000878,0.001074
az-xN7MrLIM82ESaC5gvo5YaNxrLfXdNsWW+PNXetj0npapY8WiLiKwezwioSMpsRsm,azure-vm-xN7MrLIM82ESaC5gvo5YaNxrLfXdNsWW+PNXetj0npapY8WiLiKwezwioSMpsRsm,mobile,deploy-/22oua4Z,us-east-1,4,0,0.117,balanced,2025-01-07 20:38:07.196110,2025-01-07 20:45:07.293355,ci_cd,0.0225,0.001069,0.000962,0.001176
az-AV2Cr7+Xrc607znRWbf6a1r7Uk4CYlApHx18rpHS2kxyggrvtwBF+XTO9yCINlsa,azure-vm-AV2Cr7+Xrc607znRWbf6a1r7Uk4CYlApHx18rpHS2kxyggrvtwBF+XTO9yCINlsa,eu-frontend,deploy-5I3tHCqh,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
az-6kX+WEZ0appjW6L8xF/05yT/01Q3fjUkI/I51iaPup0mQP2SJymXKo0MvaEhZ7rO,azure-vm-6kX+WEZ0appjW6L8xF/05yT/01Q3fjUkI/I51iaPup0mQP2SJymXKo0MvaEhZ7rO,backend-api,deploy-N2j8vKDI,us-east-1,2,0,0.078,balanced,2025-01-06 09:16:37.730956,2025-01-06 09:21:17.795786,ci_cd,0.0075,0.000366,0.000329,0.000403
az-AiSQOMeNBP8EIrjD/H3+cV6L2KFs640zB0t/EhFSH+qm609B/27+njyJm/6RpX3h,azure-vm-AiSQOMeNBP8EIrjD/H3+cV6L2KFs640zB0t/EhFSH+qm609B/27+njyJm/6RpX3h,mobile,deploy-5Fp8rLXS,ap-south-1,4,0,0.039,balanced,2025-01-01 07:00:05.834684,2025-01-01 07:02:25.867099,ci_cd,0.0073,0.000584,0.000526,0.000642
az-rKjASTF7AbB7ArNYJtpwnhSiMXR3yzAOzj5cMnsAW81ilVw/2pwjnw7RvSO+m3+A,azure-vm-rKjASTF7AbB7ArNYJtpwnhSiMXR3yzAOzj5cMnsAW81ilVw/2pwjnw7RvSO+m3+A,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.078,balanced,2025-01-02 23:55:19.935170,2025-01-03 00:00:00.000000,ci_cd,0.0075,0.000361,0.000325,0.000397
az-hEG6PfnUo9V/HJf/z/LAPQDM5PdMatUW59K65fLM1yvYW6jhRjDujyIDGsoI0Zz7,azure-vm-hEG6PfnUo9V/HJf/z/LAPQDM5PdMatUW59K65fLM1yvYW6jhRjDujyIDGsoI0Zz7,ml-team,deploy-XRyPb52P,us-east-1,2,0,0.033,balanced,2025-01-01 09:15:27.714749,2025-01-01 09:17:27.714749,ci_cd,0.0032,0.000154,0.000139,0.00017
az-682zhPV0SaT79O5lXgplI3jz1LhQOTBW9X3JmiZVba13akAojMIoTyu8653ggP5K,azure-vm-682zhPV0SaT79O5lXgplI3jz1LhQOTBW9X3JmiZVba13akAojMIoTyu8653ggP5K,mobile,deploy-94mHbvWW,us-east-1,2,0,0.058,balanced,2025-01-04 22:58:09.141005,2025-01-04 23:01:39.189627,ci_cd,0.0056,0.000263,0.000237,0.00029
az-wQXJF2EkaOmPLWip9ODAMKns7flkRVL/E+LSSDOPPBKbx8AsyjroE2xEDtx8XH1s,azure-vm-wQXJF2EkaOmPLWip9ODAMKns7flkRVL/E+LSSDOPPBKbx8AsyjroE2xEDtx8XH1s,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.033,balanced,2025-01-03 12:43:10.599676,2025-01-03 12:45:10.599676,ci_cd,0.0032,0.000156,0.00014,0.000171
az-sglpndf4qCHz42TOpNQ/rVtmigE68pRB6wlKKos+ZOL36h3bTmPQLJTzRkfV6TLk,azure-vm-sglpndf4qCHz42TOpNQ/rVtmigE68pRB6wlKKos+ZOL36h3bTmPQLJTzRkfV6TLk,mobile,deploy-7K9SxfSq,ap-south-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,15.792,1.224854,1.102332,1.347377
az-4JtPSugqPp0BeeGNqfi5k3mEhy/f0j6O9HFhzpvtBgN2wpmI6qjUa1tTx66cFgFD,azure-vm-4JtPSugqPp0BeeGNqfi5k3mEhy/f0j6O9HFhzpvtBgN2wpmI6qjUa1tTx66cFgFD,platform,deploy-RXpnj6h8,us-west-2,2,0,0.175,balanced,2025-01-07 18:33:15.461912,2025-01-07 18:43:45.607779,ci_cd,0.0168,0.00011,9.9e-05,0.000121
az-nglodJyWot86FfUqcOL58KtmaQo8iCXbtPHCN/MPWNkCLheiPGL2Ewzk6LdLANfm,azure-vm-nglodJyWot86FfUqcOL58KtmaQo8iCXbtPHCN/MPWNkCLheiPGL2Ewzk6LdLANfm,mobile,deploy-0Kj50+yz,us-east-1,4,0,1.964,balanced,2025-01-01 04:16:43.565640,2025-01-01 06:14:35.202593,dev_test,0.3771,0.018437,0.016592,0.020278
az-nKTw+hyVCzXEpSTwgJtL1nCWaqjeNPcPJDCoggJCycmDtj6xQ+A/Qurg4KLidtgR,azure-vm-nKTw+hyVCzXEpSTwgJtL1nCWaqjeNPcPJDCoggJCycmDtj6xQ+A/Qurg4KLidtgR,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.033,balanced,2025-01-07 20:53:17.406807,2025-01-07 20:55:17.406807,ci_cd,0.0035,0.000166,0.000133,0.000199
az-vNzAEHbagf84ZsUEQmzNf8V4900G9TgGLFvV+YT/73cCwu5wb/9N6ZLZrI2+eluz,azure-vm-vNzAEHbagf84ZsUEQmzNf8V4900G9TgGLFvV+YT/73cCwu5wb/9N6ZLZrI2+eluz,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.033,balanced,2025-01-01 13:38:01.361426,2025-01-01 13:40:01.361426,ci_cd,0.0035,0.000145,0.000116,0.000174
az-OAVy2CZC63kQvuG4ayDBanwyHNsM1RcgoK9yXCV9n1Pyx2mauqL/aYKmqSTbfUAz,azure-vm-OAVy2CZC63kQvuG4ayDBanwyHNsM1RcgoK9yXCV9n1Pyx2mauqL/aYKmqSTbfUAz,frontend,deploy-x9BaDDFx,us-east-1,4,0,0.033,balanced,2025-01-02 02:09:31.799028,2025-01-02 02:11:31.799028,ci_cd,0.0063,0.000299,0.000269,0.000329
az-A4Ig9OEiWDOG0ofYjCjE5YHeLbJTF/a4Hik+7+oB7sPGccZ2llrowfnq4DdE2yyF,azure-vm-A4Ig9OEiWDOG0ofYjCjE5YHeLbJTF/a4Hik+7+oB7sPGccZ2llrowfnq4DdE2yyF,frontend,deploy-vE2K1xAd,us-west-2,2,0,0.389,balanced,2025-01-04 02:20:01.944895,2025-01-04 02:43:22.269044,ci_cd,0.0373,0.000178,0.00016,0.000196
az-OQpw0/NUGMKksqAGbjo6HfeFxFSvZ7vdU+zJ1XDogxT13ISIW0g6rNRTzvXQyHCZ,azure-vm-OQpw0/NUGMKksqAGbjo6HfeFxFSvZ7vdU+zJ1XDogxT13ISIW0g6rNRTzvXQyHCZ,ml-team,deploy-OJhES400,ap-south-1,4,0,0.156,balanced,2025-01-02 17:52:24.894652,2025-01-02 18:01:45.024312,ci_cd,0.0293,0.002561,0.002305,0.002817
az-1JipCp4/bju0MbQRuUDiGl2uvBzD/aBHVe0mWtJ4IgwsGYEjDBXfN4OmXS+gHHmH,azure-vm-1JipCp4/bju0MbQRuUDiGl2uvBzD/aBHVe0mWtJ4IgwsGYEjDBXfN4OmXS+gHHmH,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.058,balanced,2025-01-04 13:00:40.842788,2025-01-04 13:04:10.891410,ci_cd,0.0062,0.000182,0.000146,0.000219
az-xpMhZg1bsBjkWuOmIsvTzgPIexadjSyd4NxoDPFbjCg1mwtGzR91uK7P03PCQkwu,azure-vm-xpMhZg1bsBjkWuOmIsvTzgPIexadjSyd4NxoDPFbjCg1mwtGzR91uK7P03PCQkwu,eu-backend,deploy-wYE6uOxi,us-west-2,2,0,45.005,sustainable,2025-01-05 03:23:02.820097,2025-01-07 00:23:20.324149,batch_analytics,4.3205,0.020644,0.018565,0.022674
az-TtGIcquM1u3nD5JJWxLIXXYJZ0jP9H+ui20GX2k7BpdR35xjPgnwVDIUrXeRe1vN,azure-vm-TtGIcquM1u3nD5JJWxLIXXYJZ0jP9H+ui20GX2k7BpdR35xjPgnwVDIUrXeRe1vN,data-eng,deploy-czgIxssn,us-east-1,2,0,0.058,balanced,2025-01-01 20:08:56.790924,2025-01-01 20:12:26.839546,ci_cd,0.0056,0.000264,0.000238,0.000291
az-zj4boRfdNXpCNnHm3gDrQfRSkaXIpy3JeXu6IUqu1pKgMnim30MLOQr1+ice3Ihz,azure-vm-zj4boRfdNXpCNnHm3gDrQfRSkaXIpy3JeXu6IUqu1pKgMnim30MLOQr1+ice3Ihz,devops,deploy-7aCQS6fP,us-east-1,4,0,0.486,balanced,2025-01-01 21:37:38.022690,2025-01-01 22:06:48.427876,ci_cd,0.0933,0.004542,0.004088,0.004995
az-MU+U5iHPOxwyMJ4xBVuT1iyld5CAt5tsTnGgx1Xjj5AdoZD4jVsisPqxvWOCDF6z,azure-vm-MU+U5iHPOxwyMJ4xBVuT1iyld5CAt5tsTnGgx1Xjj5AdoZD4jVsisPqxvWOCDF6z,data-eng,deploy-n9Ej6/HY,eu-north-1,2,0,0.292,balanced,2025-01-02 09:43:28.103728,2025-01-02 10:00:58.346840,ci_cd,0.0298,0.000101,8.1e-05,0.000121
az-1CpsIFrYmKjzECm/IRryRU/kRMfpyUZ0RMWkCUQkggHKAu9q8bEZa4wl3FTkGG7H,azure-vm-1CpsIFrYmKjzECm/IRryRU/kRMfpyUZ0RMWkCUQkggHKAu9q8bEZa4wl3FTkGG7H,ml-team,deploy-6IPETzEO,ap-south-1,4,0,0.156,balanced,2025-01-03 20:38:07.196110,2025-01-03 20:47:27.325770,ci_cd,0.0293,0.002461,0.002215,0.002708
az-JkyV2sFWma3LqfzbLq8bPpML5XpStatwaWoL0urAzd0VGJMHt8mos6okJEU5CkRp,azure-vm-JkyV2sFWma3LqfzbLq8bPpML5XpStatwaWoL0urAzd0VGJMHt8mos6okJEU5CkRp,ml-team,deploy-RrkfyKAe,ap-south-1,2,0,0.078,balanced,2025-01-07 01:47:21.491086,2025-01-07 01:52:01.555916,ci_cd,0.0073,0.000552,0.000497,0.000607
az-Q6Qz1rD+XxvYXHUFJoXNDeJIZSmcieL3pRDaqhSY8WAOCyqM5mQeXvznBOBwinsw,azure-vm-Q6Qz1rD+XxvYXHUFJoXNDeJIZSmcieL3pRDaqhSY8WAOCyqM5mQeXvznBOBwinsw,frontend,deploy-vE2K1xAd,us-west-2,2,0,0.058,balanced,2025-01-06 18:06:25.089141,2025-01-06 18:09:55.137763,ci_cd,0.0056,3.4e-05,3.1e-05,3.8e-05
az-7rPEIo8RHnA0rZ45JNZ6h/ak3mdlyoigLuzwIrfVDJ+Y7vEXrkFb4p+nLy4K9iPY,azure-vm-7rPEIo8RHnA0rZ45JNZ6h/ak3mdlyoigLuzwIrfVDJ+Y7vEXrkFb4p+nLy4K9iPY,frontend,deploy-Lli1N3hj,ap-south-1,4,0,0.097,balanced,2025-01-05 17:57:04.959481,2025-01-05 18:02:55.040518,ci_cd,0.0182,0.001507,0.001357,0.001658
az-8mu5PsnXw9nTVopJiSQ35k7ww8UrMzhTwLhngjUESzFw5CZHeJHxfaMAlD4m8AYP,azure-vm-8mu5PsnXw9nTVopJiSQ35k7ww8UrMzhTwLhngjUESzFw5CZHeJHxfaMAlD4m8AYP,backend-api,deploy-n5IluW/B,us-west-2,4,0,0.033,balanced,2025-01-03 00:17:30.243112,2025-01-03 00:19:30.243112,ci_cd,0.0063,3.1e-05,2.8e-05,3.4e-05
az-AAgvGiCMuFdVqJ50YZhQaPkn6SgQnzgnYqBJDRAw7YcyCqPCgKJduGqFVMJYyDNd,azure-vm-AAgvGiCMuFdVqJ50YZhQaPkn6SgQnzgnYqBJDRAw7YcyCqPCgKJduGqFVMJYyDNd,frontend,deploy-Ac0jOGi9,us-east-1,2,0,0.058,balanced,2025-01-07 04:16:43.565640,2025-01-07 04:20:13.614262,ci_cd,0.0056,0.000268,0.000241,0.000294
az-NW5TPCH5WGkhgjrJyjzDnj5PQitawBWZACytku9EzRK1PLc33sQuvSPdeuIJajeC,azure-vm-NW5TPCH5WGkhgjrJyjzDnj5PQitawBWZACytku9EzRK1PLc33sQuvSPdeuIJajeC,eu-backend,deploy-OAjgL+fM,us-west-2,2,0,0.253,balanced,2025-01-05 10:37:08.849271,2025-01-05 10:52:19.059968,ci_cd,0.0243,0.000121,0.000109,0.000133
az-Gr1IUKbYPT5oN3FISILe2P+TKHsL7q1mePECgxFA4J4hPaojuq9jQcWPWuJceHP6,azure-vm-Gr1IUKbYPT5oN3FISILe2P+TKHsL7q1mePECgxFA4J4hPaojuq9jQcWPWuJceHP6,analytics,deploy-zhl/kozs,us-east-1,2,0,0.058,balanced,2025-01-05 00:54:50.761750,2025-01-05 00:58:20.810372,ci_cd,0.0056,0.000271,0.000244,0.000298
az-B2zGtFmg0j8911sw5e4D+Kg9QevkSVbQGvElx5FKox4TWhO11AfYXdvkDNsfWBFm,azure-vm-B2zGtFmg0j8911sw5e4D+Kg9QevkSVbQGvElx5FKox4TWhO11AfYXdvkDNsfWBFm,backend-api,deploy-n5IluW/B,us-west-2,8,0,1.887,balanced,2025-01-05 08:05:26.742301,2025-01-05 09:58:38.314424,dev_test,0.7246,0.003313,0.002981,0.003645
az-9HCOPPZUQyvlDwcKn2HwO4jucZ6FJ32RVx4KKOGh1ZCdiFkVxf2yBmDrGFEfaRD4,azure-vm-9HCOPPZUQyvlDwcKn2HwO4jucZ6FJ32RVx4KKOGh1ZCdiFkVxf2yBmDrGFEfaRD4,data-eng,deploy-g8rDsgCH,ap-south-1,2,0,0.253,balanced,2025-01-07 06:39:05.542950,2025-01-07 06:54:15.753647,ci_cd,0.0238,0.00187,0.001683,0.002057
az-c352WMDa1RSWoRw1M3NSJ20ycNz7ObaENqhAJWGKx2hIo/IsSookX+JWumUMPkR+,azure-vm-c352WMDa1RSWoRw1M3NSJ20ycNz7ObaENqhAJWGKx2hIo/IsSookX+JWumUMPkR+,ml-team,deploy-/lw1iL6a,us-east-1,4,0,0.156,balanced,2025-01-01 07:49:06.515397,2025-01-01 07:58:26.645057,ci_cd,0.03,0.001465,0.001319,0.001612
az-oEvXAOx1tAL3wWBpeAyJvkjYWuWCDZw83O5n/3vGRMawoUyY0gaZ6EhhQj5vldHf,azure-vm-oEvXAOx1tAL3wWBpeAyJvkjYWuWCDZw83O5n/3vGRMawoUyY0gaZ6EhhQj5vldHf,devops,deploy-KvYDkRUe,eu-north-1,24,0,0.078,balanced,2025-01-03 14:59:42.495948,2025-01-03 15:04:22.560778,ci_cd,0.0955,0.000384,0.000307,0.000461
az-t8GQcNa124gxV6EjpTGQRzn/+eIu54SncGYdKaSZKL/KXId1e8DPy3QsXvD6EMb/,azure-vm-t8GQcNa124gxV6EjpTGQRzn/+eIu54SncGYdKaSZKL/KXId1e8DPy3QsXvD6EMb/,devops,deploy-TMl+fEM3,us-east-1,2,0,0.033,balanced,2025-01-04 04:56:24.116694,2025-01-04 04:58:24.116694,ci_cd,0.0032,0.00015,0.000135,0.000165
az-n8aWf7ehkC9ivbyolKNBUIEa/uDA/yCDptDbVAtPtm2QpbEhK1VBNUMOQ5RUT+He,azure-vm-n8aWf7ehkC9ivbyolKNBUIEa/uDA/yCDptDbVAtPtm2QpbEhK1VBNUMOQ5RUT+He,analytics,deploy-ubEv6OCa,us-east-1,2,0,0.033,balanced,2025-01-05 00:09:20.129660,2025-01-05 00:11:20.129660,ci_cd,0.0032,0.000154,0.000139,0.00017
az-1l9Holi8IN1Bl1FHnGgUuVmZmrq8mPzj7AD88rBG21DktlVx98BrH0QtV/+xFzxv,azure-vm-1l9Holi8IN1Bl1FHnGgUuVmZmrq8mPzj7AD88rBG21DktlVx98BrH0QtV/+xFzxv,frontend,deploy-WVZQXcWx,ap-south-1,8,0,5.679,balanced,2025-01-07 18:19:15.267423,2025-01-08 00:00:00.000000,batch_analytics,2.1353,0.191805,0.172614,0.21097
az-Bw1RL3cvmeaPk37rJc/RkzNMkKVIC9o4aB61Zb9UbbCU8OZOm/bCz5KnVX80F7Gm,azure-vm-Bw1RL3cvmeaPk37rJc/RkzNMkKVIC9o4aB61Zb9UbbCU8OZOm/bCz5KnVX80F7Gm,frontend,deploy-Ru6EMvNc,ap-south-1,2,0,1.4,balanced,2025-01-03 09:30:37.925446,2025-01-03 10:54:39.092383,dev_test,0.1316,0.011439,0.010296,0.012583
az-t05qWyeASnCpVfmpFda5n2GG1yJqZQkRIPUWzci11zm4bSCMlZ01GSQGFYYiZ+mF,azure-vm-t05qWyeASnCpVfmpFda5n2GG1yJqZQkRIPUWzci11zm4bSCMlZ01GSQGFYYiZ+mF,eu-frontend,deploy-UMMlBKjR,ap-south-1,4,0,0.039,balanced,2025-01-05 14:31:42.106969,2025-01-05 14:34:02.139384,ci_cd,0.0073,0.000651,0.000586,0.000716
az-dhesaVNus4d9k8Dh9J5PrBr1pZVF4403tuidn4heGKIoJsFqzHj06zwDu365PuvH,azure-vm-dhesaVNus4d9k8Dh9J5PrBr1pZVF4403tuidn4heGKIoJsFqzHj06zwDu365PuvH,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.136,balanced,2025-01-01 13:18:11.085900,2025-01-01 13:26:21.199352,ci_cd,0.0261,0.001252,0.001127,0.001378
az-0qCN0pulwF2ApYS8xAbe5Qc9OuKPAMCSqOdxSMAE38kYRhxFg0JimWYownISvLjp,azure-vm-0qCN0pulwF2ApYS8xAbe5Qc9OuKPAMCSqOdxSMAE38kYRhxFg0JimWYownISvLjp,eu-backend,deploy-qA/gN0fu,us-east-1,2,0,17.271,balanced,2025-01-07 06:28:35.397083,2025-01-07 23:44:49.789303,batch_analytics,1.658,0.077588,0.069837,0.085358
az-G96roUoqUYkFGvjdx9Xg1aT04JZmktVofBJOf65RVUk+cOzmL2/LNfpHRXgZbucP,azure-vm-G96roUoqUYkFGvjdx9Xg1aT04JZmktVofBJOf65RVUk+cOzmL2/LNfpHRXgZbucP,data-eng,deploy-09dudWQB,us-west-2,4,0,0.097,balanced,2025-01-07 03:19:32.771475,2025-01-07 03:25:22.852512,ci_cd,0.0186,8e-05,7.2e-05,8.7e-05
az-L5EwpVP1vBbJc/aiEEfW/hVfl16OOWQAiKGw0gy2r0HUWf5uqgMOhQE+Vpj/TLbP,azure-vm-L5EwpVP1vBbJc/aiEEfW/hVfl16OOWQAiKGw0gy2r0HUWf5uqgMOhQE+Vpj/TLbP,eu-frontend,deploy-xXbaVTwF,ap-south-1,2,0,0.058,balanced,2025-01-02 01:40:21.393841,2025-01-02 01:43:51.442463,ci_cd,0.0055,0.000411,0.00037,0.000452
az-ZUVUEhMt7EPBq3+a4t+BcN0pSgl7uYtvwyDizeCjMxPnfuyFhYFOf9r99i9xLPMu,azure-vm-ZUVUEhMt7EPBq3+a4t+BcN0pSgl7uYtvwyDizeCjMxPnfuyFhYFOf9r99i9xLPMu,platform,deploy-P3mwQifm,us-east-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,16.128,0.754723,0.679325,0.830306
az-Y//WOnuwCIwLhZSXRX9U6tFoBjf6ko22lU2Exrg9U0lkZKmX81tNv7DbNT5bLsf3,azure-vm-Y//WOnuwCIwLhZSXRX9U6tFoBjf6ko22lU2Exrg9U0lkZKmX81tNv7DbNT5bLsf3,ml-team,deploy-R1+wqy8K,us-east-1,8,0,0.545,balanced,2025-01-07 12:52:30.729335,2025-01-07 13:25:11.183144,dev_test,0.2093,0.01023,0.009206,0.011251
az-WYaK51l65Sz2f7b15pemEWWLDReiaOBYqOqLDnvWhVhspjQsoBFZFLhSBjuAmxPA,azure-vm-WYaK51l65Sz2f7b15pemEWWLDReiaOBYqOqLDnvWhVhspjQsoBFZFLhSBjuAmxPA,eu-backend,deploy-3PNgWPm+,ap-south-1,8,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,63.168,4.899418,4.409328,5.389507
az-Q8s5FPje7alZx2s6rXLPQ4Db3YSyIB8Kqbejm7lQR291Cj8Qd5SIpkT8wp/pCRAV,azure-vm-Q8s5FPje7alZx2s6rXLPQ4Db3YSyIB8Kqbejm7lQR291Cj8Qd5SIpkT8wp/pCRAV,ml-team,deploy-qMDobkS6,eu-west-1,2,0,0.039,balanced,2025-01-05 12:46:40.648298,2025-01-05 12:49:00.680713,ci_cd,0.0042,0.000122,9.8e-05,0.000147
az-ZiHH6ukF5CS+ZVQFyEbClK8TA11OGm1FEJp8oRdDVfVTSgmwXBVhf3lQwcisRLop,azure-vm-ZiHH6ukF5CS+ZVQFyEbClK8TA11OGm1FEJp8oRdDVfVTSgmwXBVhf3lQwcisRLop,eu-frontend,deploy-BwmZxqMI,eu-west-1,4,0,0.058,balanced,2025-01-01 05:23:14.489465,2025-01-01 05:26:44.538087,ci_cd,0.0124,0.000279,0.000224,0.000335
az-7x6l+4zDRURnhJlaWxSXlcNoy0X/Uos4YNbFqOvKsZG/shVLic+nLvExyjiyYHrJ,azure-vm-7x6l+4zDRURnhJlaWxSXlcNoy0X/Uos4YNbFqOvKsZG/shVLic+nLvExyjiyYHrJ,data-eng,deploy-hGwNYmAJ,us-east-1,8,0,0.097,balanced,2025-01-02 22:59:19.157212,2025-01-02 23:05:09.238249,ci_cd,0.0372,0.001813,0.001632,0.001994
az-HYw8eYwdeLMEoEuVo8N3jZUiSM1NhGowzGsiULn4d8g9Wk7zVP7eYpZuN7rm3+Cs,azure-vm-HYw8eYwdeLMEoEuVo8N3jZUiSM1NhGowzGsiULn4d8g9Wk7zVP7eYpZuN7rm3+Cs,devops,deploy-lCSwTYRP,eu-west-1,2,0,7.916,balanced,2025-01-07 16:05:03.403566,2025-01-08 00:00:00.000000,batch_analytics,0.847,0.025896,0.020715,0.031077
